,author_average_rating,author_gender,author_name,author_rating_count,book_average_rating,book_title,genre_1,num_ratings,pages,publish_date,score
14498,4.32,female,"Ingri d'Aulaire
",27303,4.4,"
      D'Aulaires' Book of Greek Myths
",Fantasy,15253,192,1962,1231
14503,4.09,male,"Clive Barker
",476759,4.19,"
      The Thief of Always
",Fantasy,24582,225,1992,670
14538,3.87,male,"Stella Gibbons
",41628,3.91,"
      Cold Comfort Farm
",Classics,36978,233,1932,375
14544,4.04,female,"Louisa May Alcott
",1670999,4.05,"
      Little Women
",Classics,1455012,449,1868,2095
14547,4.2,male,"Norton Juster
",223318,4.21,"
      The Phantom Tollbooth
",Fantasy,211284,256,1961,2246
14565,4.07,male,"Roger Zelazny
",618646,4.22,"
      A Night in the Lonesome October
",Fantasy,5827,280,1993,2848
14567,3.84,male,"Robert Louis Stevenson
",943423,3.8,"
      The Strange Case of Dr. Jekyll and Mr. Hyde
",Classics,309253,144,1886,2990
14581,3.78,female,"Mary Wollstonecraft Shelley
",1023311,3.77,"
      Frankenstein
",Classics,995150,273,1818,6126
14584,3.98,male,"Bram Stoker
",843476,3.99,"
      Dracula
",Classics,791364,488,1897,8350
14615,3.96,female,"Diana Palmer
",204358,3.86,"
      The Case of the Confirmed Bachelor
",Romance,1046,186,1992,286
14625,3.82,female,"Chitra Banerjee Divakaruni
",85796,3.48,"
      The Mistress of Spices
",Fantasy,11511,338,1997,1461
14626,4.21,male,"Michael Ende
",198073,4.18,"
      The Neverending Story
",Fantasy,138331,396,1979,486
14639,3.26,male,"Cathleen Schine
",22884,3.22,"
      The Love Letter
",Romance,1560,257,1995,582
14641,3.88,male,"Charles Dickens
",2787537,4.04,"
      A Christmas Carol
",Classics,520922,104,1843,2075
14739,3.89,female,"L.J. Smith
",962255,4.0,"
      The Hunter
",Fantasy,5612,240,1994,672
14762,3.77,male,"Teresa Denys
",2257,3.71,"
      The Silver Devil
",Romance,1791,384,1978,1111
14777,3.76,female,"Monica Ferris
",28239,3.78,"
      Crewel World
",Thriller,3450,245,1999,1953
14787,3.5,male,"Joseph Conrad
",502321,3.42,"
      Heart of Darkness
",Classics,353919,188,1899,1266
14790,3.92,female,"Zora Neale Hurston
",256613,3.89,"
      Their Eyes Were Watching God
",Classics,223717,219,1937,1306
14792,4.01,female,"Victoria Thompson
",74476,3.89,"
      Murder on Astor Place
",Thriller,8720,278,1999,1582
14795,3.89,male,"Alan Paton
",61364,3.89,"
      Cry, the Beloved Country
",Classics,59251,316,1948,1351
14804,3.74,male,"Walter Scott
",108605,3.75,"
      Ivanhoe
",Classics,77779,544,1819,1515
14807,3.77,male,"William Makepeace Thackeray
",114100,3.78,"
      Vanity Fair
",Classics,107526,912,1848,1571
14809,3.92,male,"Wilkie Collins
",222896,3.91,"
      The Moonstone
",Classics,65766,528,1868,1635
14816,3.94,female,"Nancy Atherton
",61798,3.94,"
      Aunt Dimity's Death
",Thriller,10354,244,1992,1563
14820,3.68,male,"Gustave Flaubert
",252671,3.66,"
      Madame Bovary
",Classics,213304,329,1856,2468
14828,3.53,male,"Herman Melville
",535018,3.49,"
      Moby-Dick, or, the Whale
",Classics,436475,720,1851,2699
14839,4.16,male,"Alexandre Dumas
",1093416,4.07,"
      The Three Musketeers
",Classics,244131,625,1844,3413
14905,3.64,female,"Liza Marklund
",47817,3.47,"
      Studio sex
",Thriller,3737,419,1999,486
14927,3.99,male,"Aldous Huxley
",1474057,3.98,"
      Brave New World
",Classics,1228623,288,1932,7569
14952,3.76,female,"Sandra Scoppettone
",3314,3.52,"
      Happy Endings Are All Alike
",Uncategorized,256,160,1978,602
14964,3.62,female,"Kerstin Ekman
",4871,3.61,"
      Blackwater
",Thriller,2068,448,1993,764
15058,3.83,male,"Henning Mankell
",261861,3.85,"
      The Pyramid: And Four Other Kurt Wallander Mysteries
",Thriller,9579,392,1999,1703
15070,4.02,male,"Karl Edward Wagner
",28797,4.28,"
      Night Winds
",Fantasy,726,286,1978,340
15146,3.87,female,"Charlotte MacLeod
",20259,3.98,"
      The Family Vault
",Thriller,1398,237,1979,911
15150,3.7,female,"Sarah Graves
",27051,3.74,"
      The Dead Cat Bounce
",Thriller,3128,320,1997,928
15151,3.82,female,"Marcia Muller
",56049,3.9,"
      Edwin of the Iron Shoes
",Thriller,5662,215,1977,923
15156,3.82,male,"Mervyn Peake
",305409,3.99,"
      The Gormenghast Novels
",Fantasy,7738,1173,1959,620
15167,3.82,male,"Jo Dereske
",5610,3.73,"
      Miss Zukas and the Library Murders
",Thriller,1312,218,1994,1064
15181,3.78,female,"Mary Daheim
",35917,3.71,"
      The Alpine Advocate
",Thriller,1719,240,1992,1209
15183,3.64,female,"Tamar Myers
",22191,3.68,"
      Too Many Crooks Spoil the Broth
",Thriller,2432,256,1993,1279
15199,3.94,male,"Michael Moorcock
",226206,4.18,"
      The Elric Saga Part II
",Fantasy,2610,471,1979,961
15202,4.04,male,"Erich Maria Remarque
",401615,4.31,"
      The Road Back
",Classics,3787,352,1931,475
15214,4.06,female,"Dorothy L. Sayers
",283699,3.89,"
      Whose Body?
",Thriller,36646,212,1923,1787
15216,3.74,female,"Carola Dunn
",53042,3.73,"
      Death at Wentwater Court
",Thriller,7115,252,1994,1824
15221,3.94,male,"John  White
",4027,4.06,"
      The Tower of Geburah
",Fantasy,795,404,1978,409
15224,3.82,female,"Willa Cather
",220492,3.88,"
      One of Ours
",Classics,6174,343,1922,636
15231,4.04,male,"W. Somerset Maugham
",170523,3.82,"
      Ashenden
",Classics,1911,326,1928,672
15236,3.86,male,"Timothy Findley
",29097,3.87,"
      The Wars
",Historical,7004,218,1977,680
15244,3.66,male,"John Buchan
",39415,3.76,"
      Greenmantle
",Adventure,3408,272,1916,785
15248,4.07,male,"Frank E. Peretti
",277067,4.07,"
      The Oath
",Religious,24368,656,1995,533
15249,3.88,male,"John Dos Passos
",20421,3.59,"
      Three Soldiers
",Historical,943,362,1921,833
15250,4.29,male,"J.D. Robb
",1386747,4.12,"
      Naked in Death
",Thriller,145050,294,1995,3054
15257,3.93,female,"Donna Andrews
",82233,3.92,"
      Murder With Peacocks
",Thriller,7992,311,1999,3214
15263,3.88,female,"Rebecca West
",11191,3.71,"
      The Return of the Soldier
",Classics,4479,112,1918,925
15273,3.86,female,"Lilian Jackson Braun
",200313,3.85,"
      The Cat Who Could Read Backwards
",Thriller,26519,256,1966,4095
15276,4.07,female,"Dorothy Gilman
",77704,4.15,"
      The Unexpected Mrs. Pollifax
",Thriller,19300,204,1966,4554
15278,4.15,male,"R.F. Delderfield
",11613,4.29,"
      To Serve Them All My Days
",Historical,2157,638,1972,1183
15282,3.89,male,"Joseph Roth
",18928,4.08,"
      The Radetzky March
",Historical,5869,384,1932,1349
15287,4.06,male,"Mikhail Sholokhov
",14971,4.05,"
      And Quiet Flows the Don
",Classics,9313,1408,1934,1487
15291,4.04,male,"Aleksandr Solzhenitsyn
",130674,3.92,August 1914,Historical,2048,896,1971,1740
15297,4.16,male,"Dalton Trumbo
",31035,4.17,"
      Johnny Got His Gun
",Classics,30825,309,1939,2673
15307,3.84,male,"Sebastian Faulks
",119686,4.08,"
      Birdsong
",Historical,61316,483,1993,5807
15313,4.0,male,"John Bunyan
",97873,3.99,"
      The Pilgrim's Progress
",Classics,90354,324,1678,3391
15377,4.39,female,"Francine Rivers
",569785,4.49,"
      Redeeming Love
",Religious,180493,464,1991,1828
15427,3.27,male,"Kate Fenton
",567,3.21,"
      Vanity and Vexation: A Novel of Pride and Prejudice
",Romance,412,288,1991,798
15502,3.4,female,"Janet Aylmer
",3918,3.41,"
      Darcy's Story
",Historical,3744,277,1999,2172
15558,4.06,male,"Raymond Chandler
",239405,4.01,"
      The Big Sleep
",Thriller,104018,231,1939,277
15582,3.67,male,"Douglas Coupland
",180533,3.73,"
      Generation X: Tales for an Accelerated Culture
",Contemporary,24453,192,1991,384
15590,3.78,female,"Judith Ivory
",10610,3.87,"
      The Proposition
",Romance,3737,355,1999,1475
15592,3.81,female,"Patricia Gaffney
",36783,3.83,"
      Wild at Heart
",Romance,916,356,1997,1526
15598,3.99,male,"John Irving
",876132,4.08,"
      The World According to Garp
",Classics,189950,610,1978,473
15610,3.94,male,"John Fowles
",143485,3.99,"
      The Collector
",Horror,44281,283,1963,296
15638,4.12,male,"Nikos Kazantzakis
",59361,4.08,"
      Zorba the Greek
",Classics,29482,335,1946,297
15641,3.78,female,"Pamela Morsi
",16916,4.09,"
      Simple Jess
",Romance,2550,325,1996,2851
15653,3.81,female,"Samantha James
",18593,3.82,"
      His Wicked Ways
",Romance,1677,356,1999,774
15676,3.24,female,"Margaret Cavendish
",1522,3.28,"
      The Blazing World and Other Writings
",Classics,592,272,1666,288
15696,3.14,female,"Aphra Behn
",12978,2.98,"
      Oroonoko 
",Classics,8239,144,1688,883
15712,4.26,female,"Elswyth Thane
",4901,4.41,"
      Yankee Stranger
",Historical,651,306,1944,653
15831,4.02,male,"Hubert Selby Jr.
",73264,4.11,"
      Requiem for a Dream
",Classics,44641,279,1978,416
15832,3.88,female,"Patricia Cornwell
",1073633,4.04,"
      From Potter's Field: Scarpetta 6
",Thriller,47896,416,1995,409
15859,3.9,male,"John Lescroart
",94057,3.78,"
      The Vig
",Thriller,2387,371,1991,463
15863,4.0,male,"John D. MacDonald
",228576,3.91,"
      The Deep Blue Good-by
",Thriller,11556,252,1964,474
15872,3.86,male,"Natalie Babbitt
",208963,3.87,"
      Tuck Everlasting
",Fantasy,199935,139,1975,565
15880,4.0,male,"Anthony Burgess
",580621,3.99,"
      A Clockwork Orange
",Classics,519091,212,1962,514
15884,3.94,male,"Peter Robinson
",128681,4.12,"
      In a Dry Season
",Thriller,7019,480,1999,533
15892,4.01,male,"Charles Bukowski
",495215,3.96,"
      Factotum
",Classics,46663,208,1975,541
15898,3.7,male,"Tim Vicary
",6157,3.82,"
      A Game of Proof
",Thriller,1121,458,1992,562
15901,3.8,male,"Ed McBain
",74896,4.06,"
      Let's Hear It for the Deaf Man
",Thriller,1212,272,1972,586
15909,3.94,male,"Rennie Airth
",10584,3.96,"
      River of Darkness
",Thriller,5379,480,1999,675
15920,4.41,male,"Paul Anthony
",135,4.38,"
      Bushfire
",Thriller,26,358,1996,1092
16020,4.27,male,"Thomas Keneally
",133654,4.02,"
      Confederates
",Historical,593,427,1979,724
16046,4.42,male,"Alex Haley
",144363,4.43,"
      Roots: The Saga of an American Family
",Historical,133100,729,1976,1976
16048,3.69,female,"Irene Hunt
",20634,3.45,"
      Across Five Aprils
",Historical,10347,224,1964,2011
16055,4.02,female,"Dodie Smith
",108640,4.0,"
      I Capture the Castle
",Classics,73466,343,1948,975
16061,4.06,male,"MacKinlay Kantor
",8212,4.11,"
      Andersonville
",Historical,6917,766,1955,3125
16066,3.4,male,"Stephen Crane
",136219,3.22,"
      The Red Badge of Courage
",Classics,81057,170,1895,8094
16068,3.82,male,"Charles Frazier
",233867,3.85,"
      Cold Mountain
",Historical,204674,356,1997,11776
16069,4.31,male,"Michael Shaara
",72368,4.31,"
      The Killer Angels
",Historical,68912,345,1974,24897
16073,3.97,male,"Wally Lamb
",690285,3.86,"
      She's Come Undone
",Contemporary,287253,465,1992,3059
16084,4.06,male,"Lloyd Alexander
",341916,4.24,"
      The High King
",Fantasy,48396,253,1968,724
16088,3.96,male,"Terry Brooks
",726856,3.76,"
      The Sword of Shannara
",Fantasy,75004,726,1977,876
16089,4.01,male,"Terry Goodkind
",908951,4.14,"
      Wizard's First Rule
",Fantasy,208254,836,1994,1314
16091,4.25,male,"Andrzej Sapkowski
",315394,4.21,"
      The Last Wish
",Fantasy,81548,384,1993,1750
16092,4.03,male,"T.H. White
",130659,4.08,"
      The Once and Future King
",Fantasy,87750,639,1958,1801
16100,3.98,female,"Margaret Peterson Haddix
",492620,3.98,"
      Running Out of Time
",Uncategorized,21779,192,1995,912
16104,4.06,male,"Wilson Rawls
",316470,4.06,"
      Where the Red Fern Grows
",Classics,304557,272,1961,1662
16106,3.96,male,"Lemony Snicket
",1764116,3.92,"
      The Bad Beginning
",Young,337498,176,1999,1980
16107,4.02,female,"Ellen Raskin
",144701,4.03,"
      The Westing Game
",Thriller,140433,182,1978,2669
16171,3.93,female,"Donna Tartt
",833209,4.09,"
      The Secret History
",Thriller,231630,559,1992,1561
16185,4.03,female,"Sylvia Plath
",625157,3.99,"
      The Bell Jar
",Classics,500950,216,1963,1816
16372,3.75,female,"Annette Curtis Klause
",57131,3.77,"
      Blood and Chocolate
",Fantasy,36288,272,1997,829
16379,4.09,male,"Catherine Ryan Hyde
",209508,4.17,"
      Pay It Forward
",Contemporary,21685,311,1999,927
16392,4.11,male,"Daniel Keyes
",423248,4.1,"
      Flowers for Algernon
",Classics,401225,311,1966,1394
16412,3.6,male,"Edward Bloor
",31573,3.61,"
      Tangerine
",Realistic,26209,312,1997,940
16416,3.71,male,"Catherine Atkins
",1802,3.9,"
      When Jeff Comes Home
",Uncategorized,783,240,1999,2015
16433,3.48,male,"Ivana Trump
",484,3.4,"
      For Love Alone
",Romance,53,532,1992,2662
16440,3.75,female,"Ayn Rand
",788298,3.68,"
      Atlas Shrugged
",Classics,324480,1168,1957,3381
16451,3.34,male,"Candace Bushnell
",206873,3.4,"
      Sex and the City
",Romance,46869,304,1996,4761
16456,3.95,male,"Tim LaHaye
",545349,3.82,"
      Left Behind
",Religious,183583,342,1995,7621
16485,3.97,male,"Richard Matheson
",298807,3.95,"
      What Dreams May Come
",Fantasy,10233,288,1978,669
16490,3.88,male,"Jim Thompson
",59217,3.87,"
      The Killer Inside Me
",Thriller,16080,244,1952,433
16492,3.92,male,"Peter Benchley
",142454,3.97,"
      Jaws
",Horror,120755,320,1973,495
16508,4.08,male,"Chaim Potok
",148821,4.2,"
      My Name Is Asher Lev
",Classics,33239,369,1972,1257
16515,3.99,female,"Edith Hamilton
",42757,3.99,"
      Mythology: Timeless Tales of Gods and Heroes
",Fantasy,39433,497,1942,1575
16615,3.5,female,"Jillian Medoff
",7073,3.59,"
      Hunger Point
",Romance,1871,384,1997,768
16897,4.07,male,"Fred Gipson
",79471,4.07,"
      Old Yeller
",Classics,77689,132,1956,596
16921,4.01,female,"Elizabeth Gaskell
",244333,4.13,"
      North and South
",Classics,126006,521,1855,861
16985,3.89,male,"Lord Dunsany
",18861,3.84,"
      The King of Elfland's Daughter
",Fantasy,5343,240,1924,495
17016,4.07,male,"Peter S. Beagle
",156778,4.18,"
      The Last Unicorn
",Fantasy,87078,294,1968,3998
17017,4.18,male,"Jacob Grimm
",266954,4.31,"
      The Complete Grimm's Fairy Tales
",Classics,133823,880,1812,4192
17028,4.06,male,"Elizabeth Chandler
",93109,4.08,"
      Kissed by an Angel/The Power of Love/Soulmates
",Romance,24736,690,1995,937
17206,3.86,male,"Harriet Beecher Stowe
",181693,3.85,"
      Uncle Tom's Cabin
",Classics,174611,438,1852,1514
17222,3.83,female,"George Eliot
",307758,3.95,"
      Middlemarch
",Classics,122072,904,1871,1857
17250,4.03,male,"Hunter S. Thompson
",439060,4.08,"
      Fear and Loathing in Las Vegas
",Classics,267807,204,1971,1958
17251,4.14,male,"David Foster Wallace
",256245,4.3,"
      Infinite Jest
",Classics,64667,1088,1996,1965
17269,3.99,male,"Albert Camus
",877131,3.97,"
      The Stranger
",Classics,570760,123,1942,4292
17302,4.12,male,"William Peter Blatty
",168153,4.16,"
      The Exorcist
",Horror,153876,385,1971,2954
17304,3.61,male,"Rick Moody
",25039,3.07,"
      Garden State
",Uncategorized,827,212,1992,196
17410,3.74,male,"Ian Fleming
",258515,3.74,"
      Casino Royale
",Thriller,53779,144,1953,351
17414,4.22,male,"Marcel Proust
",89928,4.14,"
      Swann's Way
",Classics,37178,468,1913,436
17415,3.91,female,"Barbara Taylor Bradford
",98992,4.17,"
      A Woman of Substance
",Romance,35575,830,1979,394
17416,4.2,male,"Winston Graham
",80737,4.11,"
      Ross Poldark
",Historical,19848,455,1945,413
17419,4.02,male,"Louis L'Amour
",292316,4.13,"
      Sackett's Land
",Westerns,8112,208,1974,497
17423,4.0,male,"Douglas Preston
",684606,4.02,"
      Relic
",Horror,82877,480,1995,873
17428,4.11,male,"John Galsworthy
",30310,4.16,"
      The Forsyte Saga
",Classics,17166,878,1921,1027
17432,4.31,male,"Patrick O'Brian
",239501,4.11,"
      Master and Commander
",Historical,39985,411,1969,1312
17561,3.66,female,"Victoria Lynne
",2412,3.7,"
      With this Kiss
",Romance,1313,368,1999,174
17565,4.13,female,"Hannah Howell
",103618,3.85,"
      Beauty and the Beast
",Romance,2770,353,1992,183
17572,3.78,female,"Vivian Vande Velde
",49978,3.66,"
      Tales from the Brothers Grimm and the Sisters Weird
",Fantasy,709,144,1995,197
17588,4.2,female,"Regina Doman
",5991,4.14,"
      The Shadow of the Bear
",Fantasy,1687,208,1997,283
17733,3.75,female,"Christa Wolf
",8023,3.86,"
      Medea
",Fantasy,1486,208,1996,560
17750,3.93,female,"Jennifer Roberson
",80151,3.87,"
      Lady of the Forest
",Fantasy,2727,608,1992,685
17751,4.16,female,"Donna Gillespie
",2542,4.21,"
      The Light Bearer
",Historical,1206,1024,1994,669
17773,3.78,male,"H. Rider Haggard
",75171,3.58,"
      She: A History of Adventure
",Classics,9784,317,1886,1639
17782,3.99,female,"Eloise Jarvis McGraw
",27678,4.23,"
      Mara, Daughter of the Nile
",Historical,8843,279,1953,2215
17990,4.0,male,"Thomas Ligotti
",40595,4.15,"
      Grimscribe: His Lives and Works
",Horror,1226,226,1991,560
17998,3.9,male,"Arthur Machen
",24375,4.04,"
      The Three Impostors
",Horror,1683,196,1895,747
18073,3.75,male,"Suzanne Barclay
",1027,3.61,"
      The Knights Of Christmas
",Romance,96,297,1997,207
18165,4.22,male,"David Gemmell
",209818,4.29,"
      The Legend of Deathwalker
",Fantasy,6904,376,1996,539
18169,3.91,male,"J.V. Jones
",39227,3.9,"
      The Barbed Coil
",Fantasy,2273,667,1997,562
18171,4.03,male,"Elizabeth Haydon
",66568,3.95,"
      Rhapsody: Child of Blood
",Fantasy,17936,656,1999,664
18174,3.82,male,"Pamela Dean
",12165,3.85,"
      Tam Lin
",Fantasy,5133,468,1991,709
18175,3.99,male,"L.E. Modesitt Jr.
",186350,3.95,"
      The Order War
",Fantasy,7518,598,1995,690
18177,4.18,female,"Janny Wurts
",110689,3.75,"
      The Curse of the Mistwraith
",Fantasy,4878,830,1993,808
18182,4.05,male,"Elizabeth Moon
",161712,4.29,"
      The Deed of Paksenarrion
",Fantasy,11263,1040,1992,1323
18184,3.84,male,"J. Sheridan Le Fanu
",62564,3.85,"
      In a Glass Darkly
",Horror,3832,384,1872,459
18370,3.95,male,"Paul Bowles
",34003,3.91,"
      The Sheltering Sky
",Classics,22154,342,1949,682
18372,4.12,male,"Chingiz Aitmatov
",17750,3.84,"
      Jamilia
",Classics,3551,96,1958,691
18380,3.99,male,"Paul Gallico
",19545,4.1,"
      The Snow Goose
",Classics,3065,80,1941,271
18392,4.1,female,"Elizabeth Marie Pope
",10798,4.09,"
      The Perilous Gard
",Fantasy,7532,280,1974,283
18407,4.07,male,"Marius Gabriel
",18445,4.3,"
      The Original Sin
",Historical,785,704,1992,397
18417,3.8,male,"Michael Ondaatje
",201950,3.88,"
      The English Patient
",Historical,101610,320,1992,479
18458,4.05,female,"Anya Seton
",48595,3.96,"
      Green Darkness
",Historical,5113,511,1972,1216
18466,3.7,female,"Ciji Ware
",8970,3.74,"
      A Cottage by the Sea
",Romance,3153,532,1996,1325
18468,4.13,male,"James A. Michener
",275778,4.2,"
      Hawaii
",Historical,66292,1136,1959,1597
18469,4.03,male,"Boris Pasternak
",74665,4.03,"
      Doctor Zhivago
",Classics,71450,592,1957,1600
18481,4.08,male,"Charles Portis
",41598,4.14,"
      True Grit
",Westerns,33241,224,1968,670
18563,3.66,male,"Hans Keilson
",2429,3.72,"
      Comedy in a Minor Key
",Historical,1533,135,1947,163
18625,3.96,male,"William H. Armstrong
",26694,3.96,"
      Sounder
",Historical,26208,128,1969,1054
18690,3.86,male,"Ralph Ellison
",145629,3.85,"
      Invisible Man
",Classics,140325,581,1952,1388
18735,3.71,male,"Clare Darcy
",1819,3.78,"
      Elyza
",Historical,277,247,1976,659
18772,4.05,female,"P.L. Travers
",128520,4.04,"
      Mary Poppins
",Classics,99279,209,1934,1525
18845,4.26,female,"Fuyumi Ono
",14076,4.2,"
      The Twelve Kingdoms: Sea of Shadow
",Fantasy,2453,464,1992,375
18854,4.05,male,"T.A. Barron
",73122,4.07,"
      The Ancient One
",Fantasy,1766,320,1992,448
18943,3.57,male,"Robert James Waller
",78183,3.59,"
      The Bridges of Madison County
",Romance,70457,224,1992,1184
18963,3.76,male,"Edward Lee
",30935,3.6,"
      Goon
",Horror,377,148,1996,310
18964,3.72,female,"Kathe Koja
",30647,3.82,"
      Skin
",Horror,795,416,1993,342
18967,3.78,male,"Graham Masterton
",53179,3.75,"
      Master of Lies
",Horror,782,330,1991,379
18976,3.84,male,"Jack Ketchum
",57319,3.76,"
      Offspring: The Sequel to Off Season
",Horror,2334,248,1991,441
18987,3.63,male,"Mendal W. Johnson
",975,3.63,"
      Let's Go Play at the Adams'
",Horror,975,282,1974,585
19155,4.01,male,"Dana Stabenow
",112505,3.73,"
      A Cold Day For Murder
",Thriller,12149,208,1992,290
19191,4.09,male,"Robert E. Howard
",102544,3.76,"
      Sword Woman
",Fantasy,182,169,1977,263
19201,4.02,male,"C.L. Moore
",11941,3.78,"
      Jirel of Joiry
",Fantasy,919,212,1934,383
19233,4.02,male,"Nelson DeMille
",398192,3.35,"
      The Quest
",Thriller,7099,458,1975,351
19462,3.89,female,"Anna Fienberg
",4790,3.62,"
      Borrowed Light
",Uncategorized,453,288,1999,343
19469,3.79,male,"Ann Head
",973,3.79,"
      Mr. and Mrs. Bo Jo Jones
",Uncategorized,944,208,1967,451
19478,4.04,female,"Connie Rose Porter
",32214,4.18,"
      Imani All Mine
",Uncategorized,1124,224,1999,639
19479,3.7,female,"Berlie Doherty
",4819,3.4,"
      Dear Nobody
",Uncategorized,1501,160,1991,661
19549,3.92,female,"Jean Craighead George
",147017,4.05,"
      My Side of the Mountain
",Young,55726,192,1959,637
19550,3.93,male,"Rodman Philbrick
",63440,4.0,"
      Freak the Mighty
",Realistic,40058,169,1993,660
19573,3.78,male,"Thorne Smith
",2306,3.86,"
      The Night Life of the Gods
",Fantasy,427,320,1931,586
19582,3.93,female,"Rosemary Sutcliff
",27519,3.92,"
      Black Ships Before Troy
",Historical,2436,128,1993,2282
19596,3.84,male,"Poul Anderson
",104889,3.57,"
      A Midsummer Tempest
",Fantasy,554,318,1974,397
19598,3.82,female,"Iris Murdoch
",60053,3.74,"
      A Severed Head
",Classics,3877,204,1961,593
19613,4.05,male,"Frank O'Connor
",8624,4.29,"
      Collected Stories
",Short Stories,462,720,1966,813
19617,3.77,female,"Marian Keyes
",529099,3.94,"
      Rachel's Holiday
",Romance,56410,578,1997,921
19626,3.71,male,"J.P. Donleavy
",14062,3.66,"
      The Ginger Man
",Classics,9067,352,1955,1200
19640,3.59,male,"D.H. Lawrence
",206527,3.62,"
      Sons and Lovers
",Classics,42238,654,1913,414
19674,3.57,male,"John Knowles
",177106,3.57,"
      A Separate Peace
",Classics,175381,208,1959,1499
19678,4.1,male,"Robert R. McCammon
",170756,4.34,"
      Boy's Life
",Horror,21941,580,1991,1861
19750,4.01,male,"Ursula Hegi
",100793,4.08,"
      Stones from the River
",Historical,87438,525,1994,140
19801,3.64,female,"Jean Rhys
",66849,3.58,"
      Wide Sargasso Sea
",Classics,52740,160,1966,2234
19822,4.41,male,"Martha R. Carr
",11725,3.87,"
      Wired
",Thriller,53,313,1993,587
19825,4.14,male,"Bruno Schulz
",11575,4.15,"
      The Street of Crocodiles
",Short Stories,6613,160,1933,633
19831,3.85,male,"Charles G. Finney
",1246,3.87,"
      The Circus of Dr. Lao
",Fantasy,981,154,1935,839
19832,3.88,male,"Hope Mirrlees
",4150,3.87,"
      Lud-in-the-Mist
",Fantasy,4092,239,1926,906
19836,3.7,male,"E.R. Eddison
",4683,3.7,"
      The Worm Ouroboros
",Fantasy,3752,446,1926,1222
19837,4.24,male,"Barry Hughart
",14777,4.37,"
      The Chronicles of Master Li and Number Ten Ox
",Fantasy,1560,652,1996,1462
19907,3.92,female,"Val McDermid
",145779,3.97,"
      The Mermaids Singing
",Thriller,15912,364,1995,908
19908,3.99,male,"Colin Dexter
",59689,3.91,"
      Last Bus to Woodstock
",Thriller,10496,282,1975,929
19909,3.93,male,"James Hilton
",25920,3.92,"
      Lost Horizon
",Classics,15056,241,1933,973
19915,3.95,male,"Joseph Wambaugh
",44882,4.06,"
      The Choirboys
",Thriller,4632,368,1975,1152
19940,4.01,male,"K.M. Peyton
",8004,4.06,"
      Flambards
",Historical,1620,224,1967,689
19944,4.12,female,"Elizabeth Goudge
",24428,4.09,"
      The Little White Horse
",Fantasy,10288,224,1946,787
19945,3.72,female,"Jane Smiley
",125070,3.8,"
      A Thousand Acres
",Uncategorized,53357,371,1991,939
19953,4.09,male,"Enid Bagnold
",24616,4.1,"
      National Velvet
",Classics,24221,245,1935,3774
20027,3.94,female,"Norah Lofts
",16938,3.63,"
      Emma Hamilton
",Historical,99,192,1978,1963
20032,3.96,female,"Esther Hautzig
",4890,3.97,"
      The Endless Steppe: Growing Up in Siberia
",Historical,4641,256,1968,828
20040,4.09,male,"Irwin Shaw
",43825,4.18,"
      The Young Lions
",Historical,2797,696,1948,838
20047,3.63,male,"Angela Huth
",1830,3.76,"
      Land Girls
",Historical,1130,378,1994,862
20062,4.03,male,"James  Jones
",28250,4.09,"
      From Here to Eternity
",Classics,14988,821,1951,995
20087,3.75,male,"Sinclair Lewis
",68246,3.77,"
      It Can't Happen Here
",Classics,11252,380,1935,1205
20092,3.94,male,"Kim Newman
",62403,3.79,"
      Anno Dracula
",Horror,11104,381,1992,1463
20100,4.28,male,"Herman Wouk
",118627,4.4,"
      War and Remembrance
",Historical,30333,1042,1978,1629
20106,4.12,male,"William Styron
",114407,4.19,"
      Sophie's Choice
",Classics,76306,562,1979,1813
20196,3.87,female,"Tanya Huff
",161349,3.74,"
      Blood Price
",Fantasy,9267,336,1991,367
20295,3.98,male,"Thomas Malory
",54727,3.93,"
      Le Morte d'Arthur: King Arthur and the Legends of the Round Table
",Classics,32584,512,1485,1847
20382,4.18,female,"Maud Hart Lovelace
",82155,4.31,"
      Betsy and Joe
",Classics,4428,336,1948,1106
20385,3.94,female,"Eleanor H. Porter
",84637,3.97,"
      Pollyanna
",Classics,70400,304,1912,2312
20420,4.04,male,"Wilbur Smith
",222095,3.98,"
      The Sunbird
",Historical,4860,615,1972,362
20459,3.77,male,"Saul Bellow
",85195,3.79,"
      Henderson the Rain King
",Classics,12937,341,1959,724
20468,3.93,male,"Evelyn Waugh
",173108,3.86,"
      Scoop
",Classics,15364,222,1938,1223
20482,4.26,male,"Steve Neil Johnson
",303,4.15,"
      False Confessions
",Thriller,61,288,1993,1017
20497,3.75,male,"Stefan R. Dziemianowicz
",3874,3.62,"
      100 Ghastly Little Ghost Stories
",Horror,224,546,1993,432
20498,3.87,male,"Michael Cox
",16422,4.18,"
      The Oxford Book of English Ghost Stories
",Horror,758,504,1918,469
20503,4.1,male,"Paul M. Sammon
",2315,3.86,"
      Splatterpunks II: Over the Edge
",Short Stories,258,416,1993,513
20507,3.91,female,"Han Nolan
",13425,4.06,"
      If I Should Die Before I Wake
",Historical,4081,293,1994,641
20521,3.76,male,"Jeff Gelb
",3870,3.86,"
      Hotter Blood: More Tales of Erotic Horror
",Horror,345,336,1991,657
20528,4.14,male,"David Clement-Davies
",30760,4.18,"
      Fire Bringer
",Fantasy,12008,498,1999,1955
